ужасный	-2
фиолетовый	0
пастырский	0
совершаться	-2
далекий	0
легендарный	2
приемлемый	0
моровой	0
замечательный	2
утверждать	0
рекреационный	2
тщательный	0
наступать	0
вооруженный	0
историко-культурный	0
католический	2
строгий	2
убеждать	0
приверженный	0
возвращать	0
резкий	0
молодежный	2
крупный	2
данный	0
казнить	0
правильный	0
озабоченный	0
вентиляционный	0
исследовать	0
княжеский	0
безобидный	0
оформлять	0
воинский	0
сформировывать	0
причастный	0
многолетний	0
инженерный	0
возвещать	0
набережночелнинский	0
считаться	2
авторитетный	0
участвовать	0
известный	2
богоносный	0
незыблемый	0
оспоримый	0
босой	0
региональный	0
провозглашать	2
лицый	0
дополнять	0
отмечать	0
обжорный	0
семейный	2
