полюбить	2
распахиваться	0
отвлекать	2
бродить	0
взяться	0
пообщаться	0
оспариваться	0
разговаривать	2
воплощать	0
складываться	0
заслуживать	2
воздавать	0
проходить	-2
получаться	0
пообещать	0
объединять	0
расстраиваться	0
разрабатывать	0
спасаться	0
покаяться	0
зазывать	0
рекомендовать	0
повторять	0
готовить	0
забивать	0
принадлежать	0
оценивать	0
арестовывать	0
пойти	0
остынуть	0
ложиться	0
завозить	0
привлекать	0
заставлять	0
повышать	0
уклоняться	0
рассылать	0
сокращаться	0
любить	0
обеспечивать	0
отстраняться	0
вкладывать	0
носить	0
именовать	0
уничтожаться	0
велеть	0
взиматься	0
откладывать	0
исходить	0
соотносить	0
быть	0
планироваться	0
сближать	0
разгораться	0
именоваться	0
взыскивать	0
праздновать	0
выстраивать	0
жить	2
трудиться	0
пожаловаться	0
выпадать	0
прозвучать	0
взрываться	0
помыться	0
избавлять	0
предостерегать	0
созвать	0
рождаться	0
приносить	0
смочь	0
уделять	0
чувствовать	0
продавать	0
скончаться	2
разрешать	0
согласовывать	0
одергивать	0
напутствовать	0
дуть	0
захотеть	2
дарить	0
грозить	-2
придерживаться	0
выполняться	0
приветствовать	0
оправдываться	0
поздравлять	0
последовать	0
переплетаться	0
заплатить	0
поступать	2
отдавать	2
привязывать	0
признавать	0
думать	0
отрицать	0
предупреждать	0
спасать	2
иметься	0
каяться	2
пытаться	0
облагаться	0
удалять	0
практиковать	0
наполнять	0
сосуществовать	0
исполнять	2
придумывать	0
превышать	0
прекращаться	0
узнавать	0
заявлять	0
перелагать	0
устраивать	0
восходить	0
демонстрировать	0
прокатывать	0
съезжаться	0
заходить	0
размышлять	0
уверовать	0
переставать	0
выставлять	0
сосредотачиваться	0
выступать	2
попытаться	0
зацветать	0
повторяться	0
слышать	0
позвать	0
работать	2
смеяться	0
реализовать	0
сплачивать	0
отличаться	0
описывать	0
приводиться	0
оставлять	-2
предполагать	0
постанавливать	0
стремиться	0
искать	2
удостоверять	0
напоить	0
приноситься	0
править	0
радовать	2
пресекаться	0
досаждать	-2
приходиться	0
заключать	0
досчитываться	0
рассчитываться	0
прозывать	0
дышать	0
отменять	0
упасть	0
успевать	0
употреблять	2
избавляться	0
достигать	0
примеривать	0
проникать	0
пошутить	0
распускаться	0
почувствовать	0
являться	0
устрашать	0
прикрываться	0
позакрывать	0
создавать	0
выяснять	0
зарождаться	0
соблазнять	0
пожелать	0
просить	2
гласить	0
появляться	0
ожидаться	0
подвергать	0
соотноситься	0
отпущаешить	2
вылетать	0
состоять	2
бежать	0
сравниться	0
представать	0
вынимать	0
дистанцироваться	0
приводить	0
минимизировать	0
запрещать	0
причащаться	0
ходить	0
показываться	0
втыкать	0
обжигать	0
выливаться	0
восстанавливать	0
покропить	0
предстоять	2
прогнать	0
ждать	0
проверять	0
выясняться	0
использоваться	0
красть	-2
способствовать	2
возмущать	-2
удостаиваться	0
смотреть	0
обходить	0
дожидаться	0
назначать	0
испытывать	0
научаться	0
касаться	0
заниматься	0
продлиться	2
наблюдать	0
ликвидировать	0
распределять	0
ремонтировать	0
признаваться	0
инвестировать	0
освящать	0
решать	0
возвращаться	0
завладевать	-2
позировать	2
заключаться	0
сводиться	0
трактовать	0
присматриваться	0
проникаться	2
сообщаться	0
отпугивать	0
доказывать	0
популяризировать	2
подумать	0
присоединяться	0
посягать	0
браться	0
сокрушаться	2
сообщать	0
следить	0
вручаться	0
накормить	0
относиться	0
добиваться	2
провожать	0
вручать	0
садиться	0
позволять	0
вдыхать	0
подчеркивать	0
представлять	0
скупать	0
останавливать	0
рассматривать	0
обстреливать	0
построить	2
целоваться	0
настаивать	0
пересматривать	0
защищаться	0
распространять	0
поблагодарить	0
закрывать	0
завоевывать	0
предпринимать	0
творить	2
пробуждать	0
бояться	-2
интересоваться	0
сделать	2
приезжать	0
подписывать	2
затрагиваться	0
насчитывать	0
заседать	0
относить	0
напоминать	0
понравиться	2
писать	0
извлекать	0
поменять	0
применять	0
покровительствовать	0
прибавляться	0
надевать	0
возить	0
сталкиваться	0
выдавать	0
повертывать	0
даровать	0
страдать	-2
послышаться	0
упрашивать	0
благодарить	0
поражать	0
усомниться	0
называться	0
посылать	0
оборачивать	0
увлекаться	0
прийти	0
упоминать	-2
встречать	0
ниспосылать	0
ополаскивать	0
попросить	0
молчать	0
служить	2
объяснять	0
приурочивать	0
затрагивать	0
ознакомляться	0
доставаться	-2
вытаскивать	0
обвинять	0
становиться	-2
затериваться	0
помирить	0
планировать	0
читаться	0
заживать	0
ставить	0
подстерегать	0
опускать	-2
показывать	0
сгорать	0
оказывать	0
призывать	0
исследовать	0
срезать	0
оспаривать	0
приравнивать	0
владеть	0
встречаться	0
отправлять	0
пасть	0
оформлять	0
ценить	2
селиться	0
уступать	0
подымать	0
отказываться	0
отбивать	0
решаться	0
забросать	0
тушить	0
свидетельствовать	2
ржать	0
послушать	0
уточнять	0
уготовать	-2
переводить	2
постараться	0
перезахоронить	0
рассудить	0
побеждать	0
грозиться	-2
стараться	0
совпадать	0
использовать	0
пострадать	2
отступаться	0
вмещаться	0
отстаивать	0
открываться	0
предназначаться	0
выглядеть	0
сходить	0
потушить	2
почитаться	2
сожалеть	-2
прочитывать	2
вступать	0
покупать	0
предписывать	0
строить	0
убирать	0
отличать	0
вести	-2
выходить	0
искушать	0
совершать	0
поделиться	0
стекаться	0
подбирать	0
обязывать	0
разъяснять	0
журить	-2
расшифровывать	0
участвовать	0
причаливать	0
приходить	2
исполняться	0
сбегать	-2
остерегаться	2
постигать	0
отрывать	0
кормить	0
извиняться	0
сформулировать	0
попадать	0
пробовать	0
переезжать	0
трезвиться	0
снести	0
описываться	0
соболезновать	0
истреблять	-2
соответствовать	0
присутствовать	0
указывать	0
приучать	0
заговляться	2
совершаться	-2
отвечать	2
сконцентрировать	0
готовиться	2
утверждать	2
наступать	0
протягивать	0
пастись	0
продолжаться	0
созерцать	0
казнить	-2
подражать	0
продемонстрировать	0
вынести	0
анализировать	0
погибать	-2
вкушать	2
обкладывать	0
шутить	0
связываться	0
производить	0
благословлять	2
цитировать	0
лишаться	0
стартовать	0
организовывать	0
справляться	-2
отмечать	0
сплетать	0
изучаться	0
пополнять	0
путаться	-2
заблокировать	0
помнить	0
расценивать	0
доходить	0
подниматься	0
прибивать	0
выплачиваться	0
